,case,name,d0,n0,repetition,nll_source,steps_fsp,fsp_source,seqlength,cwlen,iwlen,rankmax,ranknum,d1,n1,nll_learned,fsp_learned,kl_divergence,mse
165,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,6,3,1.4629564028907143,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.12346098561247681,0.0007184290337506297
166,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,7,3,4.514096071546277,"[7.46472447e-22 7.46472447e-22 7.46472447e-22 ... 7.46472447e-22
 7.46472447e-22 7.46472447e-22]",22.297347227906222,0.016538337867452353
167,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000,3,3,8,2,8,3,4.925353338112413,"[2.60943688e-21 2.60943688e-21 2.60943688e-21 ... 2.60943688e-21
 2.60943688e-21 2.60943688e-21]",11.311155356237258,0.012776971326489927
168,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,2,3,1.4741174743620504,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.15244540124288053,0.0009167258981441963
169,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,3,3,5.275691943738524,"[2.41206479e-23 2.41206479e-23 2.41206479e-23 ... 2.41206479e-23
 2.41206479e-23 2.41206479e-23]",24.148364677492502,0.11505612095674489
170,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,4,3,3.874534952670467,"[2.1843135e-21 2.1843135e-21 2.1843135e-21 ... 2.1843135e-21 2.1843135e-21
 2.1843135e-21]",15.46848417024721,0.013728925617985414
171,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,5,3,3.6189536829637943,"[3.74739428e-21 3.74739428e-21 3.74739428e-21 ... 3.74739428e-21
 3.74739428e-21 3.74739428e-21]",15.259826813618885,0.009306431191357187
172,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,6,3,4.32478377959412,"[3.93115035e-23 3.93115035e-23 3.93115035e-23 ... 3.93115035e-23
 3.93115035e-23 3.93115035e-23]",23.33471622265118,0.035144924350946245
173,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,7,3,5.50382725399526,"[1.39748493e-23 1.39748493e-23 1.39748493e-23 ... 1.39748493e-23
 1.39748493e-23 1.39748493e-23]",25.00921360887878,0.034894885968101946
174,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],3162,3,3,8,2,8,3,5.277648224231896,"[1.05711738e-31 1.05711738e-31 1.05711738e-31 ... 1.05711738e-31
 1.05711738e-31 1.05711738e-31]",34.7965749751906,0.1632556192531858
175,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,2,3,1.9630656371186606,"[9.86809735e-21 9.86809735e-21 9.86809735e-21 ... 9.86809735e-21
 9.86809735e-21 9.86809735e-21]",1.8960103224384364,0.003978007478549109
176,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,3,3,1.9593592576271028,"[9.94773095e-21 9.94773095e-21 9.94773095e-21 ... 9.94773095e-21
 9.94773095e-21 9.94773095e-21]",0.772108870084708,0.002735100927695979
177,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,4,3,3.976784429300358,"[6.54846483e-23 6.54846483e-23 6.54846483e-23 ... 6.54846483e-23
 6.54846483e-23 6.54846483e-23]",22.49464384463158,0.04561587989074053
178,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,5,3,5.0157032743500904,"[8.03455883e-25 8.03455883e-25 8.03455883e-25 ... 8.03455883e-25
 8.03455883e-25 8.03455883e-25]",23.272158885318188,0.03935424895556919
179,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,6,3,3.710165285790257,"[1.67672059e-21 1.67672059e-21 1.67672059e-21 ... 1.67672059e-21
 1.67672059e-21 1.67672059e-21]",17.234469535000713,0.019437467249707904
180,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,7,3,4.736687446286498,"[5.69108389e-24 5.69108389e-24 5.69108389e-24 ... 5.69108389e-24
 5.69108389e-24 5.69108389e-24]",25.214383027141004,0.06066937215228719
181,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],10000,3,3,8,3,8,3,5.833100737311831,"[1.37264284e-24 1.37264284e-24 1.37264284e-24 ... 1.37264284e-24
 1.37264284e-24 1.37264284e-24]",30.0280643401935,0.05702183967607398
182,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,2,3,1.469332087878767,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.14588208654517965,0.0015828473861240417
183,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,3,3,1.462814471326289,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.12477879648657364,0.0014510209088840565
184,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,4,3,1.4585542421466475,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.11760482668758118,0.0011356640436340575
185,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,5,3,1.4585192291675146,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.12060170151851025,0.0010022906245633766
186,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,6,3,1.6524971666310488,"[9.98180317e-21 9.98180317e-21 9.98180317e-21 ... 9.98180317e-21
 9.98180317e-21 9.98180317e-21]",0.11364586812379837,0.0007026809121689383
187,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,7,3,1.865641049573489,"[9.99835177e-21 9.99835177e-21 9.99835177e-21 ... 9.99835177e-21
 9.99835177e-21 9.99835177e-21]",0.13443754478062572,0.0009907462530313793
188,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],31622,3,3,8,3,8,3,5.680026101901319,"[2.62539972e-25 2.62539972e-25 2.62539972e-25 ... 2.62539972e-25
 2.62539972e-25 2.62539972e-25]",26.153100311418168,0.011670869953772731
189,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,2,3,1.4897344801448296,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.20156647597672914,0.002423124488361467
190,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,3,3,1.4644598935420625,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.12836250906556967,0.0017000077647795532
191,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,4,3,1.4763624815846912,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.16133337213979226,0.002083562786253223
192,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,5,3,1.6199755626057624,"[9.99897462e-21 9.99897462e-21 9.99897462e-21 ... 9.99897462e-21
 9.99897462e-21 9.99897462e-21]",0.5635125889591547,0.007017398317131762
193,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,6,3,3.4768368582397824,"[9.76386759e-21 9.76386759e-21 9.76386759e-21 ... 9.76386759e-21
 9.76386759e-21 9.76386759e-21]",1.7130252239532817,0.008108300088770132
194,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,7,3,4.161943582285666,"[7.90700964e-21 7.90700964e-21 7.90700964e-21 ... 7.90700964e-21
 7.90700964e-21 7.90700964e-21]",8.793303990675287,0.03281739624041836
195,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],100000,3,3,8,4,8,3,2.6865988502832607,"[8.31834579e-21 8.31834579e-21 8.31834579e-21 ... 8.31834579e-21
 8.31834579e-21 8.31834579e-21]",4.360196516850349,0.009220378685368751
196,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,2,3,1.5373395391429294,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.33045593012763075,0.00395151202773765
197,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,3,3,1.5569842491424188,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.3762823439457462,0.005082239208676644
198,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,4,3,1.5451055113659407,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.34241576405459656,0.004625987297527208
199,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,5,3,1.5558587459281714,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.37287934742019035,0.00509914532168331
200,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,6,3,4.553952114616895,"[7.44503903e-21 7.44503903e-21 7.44503903e-21 ... 7.44503903e-21
 7.44503903e-21 7.44503903e-21]",2.478084689755809,0.011236504936048122
201,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,7,3,1.594560474834909,"[9.99003657e-21 9.99003657e-21 9.99003657e-21 ... 9.99003657e-21
 9.99003657e-21 9.99003657e-21]",0.24627795072625708,0.002813025934057947
202,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],316227,3,3,8,4,8,3,5.822210227109117,"[1.94671109e-21 1.94671109e-21 1.94671109e-21 ... 1.94671109e-21
 1.94671109e-21 1.94671109e-21]",19.93019965604185,0.016130108709993714
203,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,2,3,1.5825168552196274,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],0.4604563877643336,0.005424059144229522
204,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,3,3,1.4964184735384984,"[9.91686067e-21 9.91686067e-21 9.91686067e-21 ... 9.91686067e-21
 9.91686067e-21 9.91686067e-21]",0.27811400773843925,0.000772803868486229
205,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,4,3,1.5568759375027486,"[9.92387829e-21 9.92387829e-21 9.92387829e-21 ... 9.92387829e-21
 9.92387829e-21 9.92387829e-21]",0.44662384969536684,0.001038363500249097
206,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,5,3,1.5726162710363518,"[9.92617742e-21 9.92617742e-21 9.92617742e-21 ... 9.92617742e-21
 9.92617742e-21 9.92617742e-21]",0.3879536537096597,0.0009776723388949698
207,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,6,3,3.812671580364118,"[9.74889411e-21 9.74889411e-21 9.74889411e-21 ... 9.74889411e-21
 9.74889411e-21 9.74889411e-21]",1.1467915545656164,0.0025775970410871823
208,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,7,3,2.6140448841908905,"[9.89600504e-21 9.89600504e-21 9.89600504e-21 ... 9.89600504e-21
 9.89600504e-21 9.89600504e-21]",0.634371274140286,0.0022886604392119976
209,blended_known,S_3,10,3,0,1.4145046566242032,5,[1.e-20 1.e-20 1.e-20 ... 1.e-20 1.e-20 1.e-20],1000000,3,3,8,5,8,3,2.2950933394112703,"[9.45442496e-21 9.45442496e-21 9.45442496e-21 ... 9.45442496e-21
 9.45442496e-21 9.45442496e-21]",1.4870757800622099,0.007209783946113799
