,case,name,d0,n0,repetition,nll_source,steps_fsp,fsp_source,seqlength,cwlen,iwlen,rankmax,d1,n1,nll_learned,fsp_learned,kl_divergence,nll_gmm,l2_gmm
285,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,7,3,4,2.50157577080149,"[8.82616177e-39 4.42615930e-34 6.04852030e-32 ... 9.07109208e-20
 5.40079884e-21 3.08905334e-23]",0.6552024873217979,1.5083400714516013,8.703128458631415e-05
286,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,7,4,4,2.9645686109619342,"[2.16774531e-38 1.08717343e-33 1.49104904e-31 ... 1.39280439e-21
 1.39280439e-21 1.39280439e-21]",18.52522994969404,1.5083400714516013,8.703128458631415e-05
287,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,7,5,4,4.471878724395459,"[2.54391383e-38 1.27478107e-33 1.68391897e-31 ... 1.48296660e-18
 8.82937161e-20 5.05006772e-22]",22.00209399885249,1.5083400714516013,8.703128458631415e-05
288,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,7,6,4,7.766567505209987,"[2.24041589e-38 1.12274401e-33 1.48597276e-31 ... 1.53463789e-18
 9.13701511e-20 5.22602821e-22]",21.350813837523656,1.5083400714516013,8.703128458631415e-05
289,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,7,7,4,5.162926720137761,"[1.22710194e-38 6.16355573e-34 8.98989955e-32 ... 2.03739386e-20
 1.21303524e-21 6.93810433e-24]",14.260138242231767,1.5083400714516013,8.703128458631415e-05
290,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,2,3,3.373215327430164,"[2.35472244e-35 9.47017431e-32 1.03144857e-29 ... 1.11218177e-10
 1.84863598e-11 2.57961840e-12]",0.796581409544526,,
291,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,3,3,3.307865766858916,"[1.66429745e-36 1.46450727e-32 1.60835027e-30 ... 2.38178939e-10
 4.01594559e-11 5.63365394e-12]",21.674588886327637,,
292,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,4,3,7.84213349010707,"[2.03583581e-34 8.81124330e-31 9.60721818e-29 ... 4.32222122e-11
 2.02944536e-12 1.43105072e-14]",1.9488472012598734,,
293,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,5,3,4.355583411269101,"[5.21915227e-35 2.47214870e-31 2.69878181e-29 ... 3.88276856e-21
 3.88276856e-21 3.88276856e-21]",15.055456928862007,,
294,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,6,3,4.423886710303037,"[5.47508641e-35 2.44942051e-31 2.67192943e-29 ... 8.27795173e-21
 4.44998399e-13 8.62074256e-14]",10.658570783558957,,
295,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,7,3,4.386588820687649,"[5.26200178e-35 2.34919978e-31 2.56253109e-29 ... 7.81133880e-21
 7.81133880e-21 7.81133880e-21]",11.065550677243206,,
296,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,8,3,3.9538043616855,"[5.49216999e-35 2.47635283e-31 2.70159782e-29 ... 8.05609867e-21
 8.05609867e-21 8.05609867e-21]",9.975198152999825,,
297,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,9,3,4.070274019477386,"[5.55950145e-35 2.51151118e-31 2.74002558e-29 ... 7.68293723e-21
 7.68293723e-21 7.68293723e-21]",11.593746546549278,,
298,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,10,3,5.250147827211267,"[2.09673793e-34 1.00104686e-30 1.09292918e-28 ... 1.14276703e-24
 1.14276703e-24 1.14276703e-24]",20.27495683019424,,
299,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,4,2,2,3.5917635067582867,"[4.63475776e-34 2.11424851e-30 2.25105673e-28 ... 1.83285446e-18
 1.08265472e-19 6.06696304e-22]",0.0734176191373407,1.5113358510250692,5.1422677667223304e-05
300,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,4,3,2,3.8854217005981067,"[2.11141547e-34 9.63169434e-31 1.02549394e-28 ... 1.82692657e-18
 1.07915316e-19 6.04734104e-22]",0.17664580776930233,1.5113358510250692,5.1422677667223304e-05
301,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,4,4,2,5.316537559881919,"[2.90951395e-34 1.32723992e-30 1.41312261e-28 ... 1.86760340e-18
 1.10318068e-19 6.18198610e-22]",3.2853079235109988,1.5113358510250692,5.1422677667223304e-05
302,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,10,2,3,3.135176797972483,"[1.52327992e-34 6.76083772e-31 7.37419241e-29 ... 7.22711013e-11
 1.20855795e-11 1.69024449e-12]",0.24675481293755175,,
303,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,10,3,3,3.3245322002373876,"[2.26219515e-34 1.00600427e-30 1.09730041e-28 ... 7.75930604e-11
 1.29763710e-11 1.81486998e-12]",2.1184244437770943,,
304,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,10,4,3,5.508478825968477,"[3.51413578e-34 1.55559872e-30 1.69666333e-28 ... 4.71678174e-21
 4.71678174e-21 4.71678174e-21]",14.913695753962163,,
305,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,10,5,3,3.1042444882286566,"[1.78072500e-34 7.92006119e-31 8.63883363e-29 ... 6.83172134e-11
 1.14222072e-11 1.59735461e-12]",0.22908888719147702,,
306,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,10,6,3,3.11530747426855,"[1.38556017e-34 6.12404569e-31 6.67924308e-29 ... 5.77797093e-11
 9.64078005e-12 1.34721085e-12]",0.3112883613537295,,
307,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,10,7,3,3.082466554815678,"[1.41507000e-34 6.25341308e-31 6.82032258e-29 ... 5.80728348e-11
 9.69127872e-12 1.35435017e-12]",0.29445163884055753,,
308,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,10,8,3,3.0715282941218827,"[1.65237419e-34 7.37242659e-31 8.04184996e-29 ... 1.06140647e-11
 4.71844001e-21 4.71844001e-21]",13.161313173600018,,
309,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,10,9,3,3.4927820657234223,"[1.72679999e-34 7.49094572e-31 8.16791712e-29 ... 6.03998180e-21
 6.03998180e-21 6.03998180e-21]",13.239965613552451,,
310,blended_known,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,10,10,3,2.7964521738167556,"[1.69057117e-34 7.58805123e-31 8.27773374e-29 ... 1.00791290e-10
 1.68704470e-11 2.36024517e-12]",0.3222783917062726,,
311,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,4,2,2,3.584678921500897,"[4.10547466e-34 1.90272306e-30 2.04294855e-28 ... 1.89216350e-18
 1.12235701e-19 6.32987898e-22]",0.0713003635621288,1.5099349398536555,5.346091205549186e-05
312,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,4,3,2,3.493396915462855,"[2.49613524e-34 1.15685870e-30 1.24211603e-28 ... 1.77267564e-18
 1.05148151e-19 5.93015472e-22]",0.1259006523656818,1.5099349398536555,5.346091205549186e-05
313,blended_gmm,S_3,10,3,3,2.0785315149600545,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000000,3,3,4,4,2,5.5065014339653375,"[8.85948966e-35 4.10601859e-31 4.40862096e-29 ... 1.93817440e-18
 1.14964887e-19 6.48379987e-22]",1.939512254850331,1.5099349398536555,5.346091205549186e-05
314,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,2,3,5.620393986324203,"[2.14566481e-24 2.14566481e-24 2.14566481e-24 ... 5.69895198e-10
 9.86923460e-11 1.39785726e-11]",24.371846489286664,,
315,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,3,3,5.380776529014112,"[5.59512411e-22 5.59512411e-22 5.59512411e-22 ... 3.95544297e-10
 6.79268680e-11 9.59237728e-12]",21.001107642086197,,
316,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,4,3,5.288523736391408,"[9.99122123e-21 9.99122123e-21 9.99122123e-21 ... 2.56525485e-10
 4.32558535e-11 6.06817632e-12]",10.017792517978167,,
317,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,5,3,7.003022824623938,"[1.31367000e-35 4.04731393e-32 4.38751688e-30 ... 2.01086990e-23
 2.01086990e-23 2.01086990e-23]",22.03970802079485,,
318,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,6,3,5.805075038513566,"[3.46970288e-35 1.30560355e-31 1.42050459e-29 ... 4.36146903e-25
 4.36146903e-25 4.36146903e-25]",23.54394087697003,,
319,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,7,3,5.90377641478603,"[4.11865803e-35 1.61981754e-31 1.76362074e-29 ... 2.00606963e-26
 2.00606963e-26 2.00606963e-26]",24.98630231776351,,
320,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,8,3,5.802482079561236,"[1.13362743e-24 1.13362743e-24 1.13362743e-24 ... 3.17581442e-10
 5.71240111e-11 8.19738244e-12]",25.397811979367273,,
321,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,9,3,3.218986323375254,"[6.88547004e-35 2.86766062e-31 3.12497036e-29 ... 1.49609077e-21
 1.49609077e-21 1.49609077e-21]",12.800986875109592,,
322,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,10,3,2.3066073936460847,"[5.51361509e-35 1.76043210e-31 1.90975313e-29 ... 1.22764836e-10
 1.97657079e-11 2.72476269e-12]",18.173799875357687,,
323,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,11,3,2.08192540243875,"[2.68957175e-35 1.24329936e-32 1.19431589e-30 ... 1.76171436e-10
 1.52745080e-11 1.40074705e-12]",19.944043527700607,,
324,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,12,12,3,1.9233007719412625,"[2.12624598e-34 8.68247817e-31 9.45875284e-29 ... 1.36803864e-24
 1.36803864e-24 1.36803864e-24]",22.613610599104483,,
325,blended_gmm,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,4,2,4,5.115745430163292,"[8.88094826e-21 8.88094826e-21 8.88094826e-21 ... 1.91785500e-19
 1.03771840e-20 4.59841185e-23]",11.909628301720023,1.5490213185768438,0.0005938810979467801
326,blended_gmm,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,4,3,4,3.8174640677281104,"[1.15611084e-35 2.46005138e-31 1.53940003e-29 ... 5.47131576e-21
 2.96043499e-22 1.31184908e-24]",2.377479948348669,1.5490213185768438,0.0005938810979467801
327,blended_gmm,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000,3,3,4,4,4,4.797182035516526,"[3.25762436e-34 6.93033514e-30 4.10588866e-28 ... 7.40936152e-20
 4.00907827e-21 1.77653138e-23]",9.249505523225618,1.5490213185768438,0.0005938810979467801
328,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,2,3,3.924365761454858,"[5.12046911e-36 1.83293203e-32 1.99256686e-30 ... 1.82188895e-10
 3.04188190e-11 4.25178370e-12]",1.4963006972523174,,
329,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,3,3,4.4290736795766295,"[4.13068862e-36 1.43696198e-32 1.56132920e-30 ... 1.86199937e-10
 3.09533098e-11 4.31947109e-12]",1.5961867079829852,,
330,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,4,3,4.073942021469827,"[8.65132071e-36 3.29781774e-32 3.58880299e-30 ... 1.78496550e-10
 2.94616028e-11 4.10029550e-12]",1.2462357655857328,,
331,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,5,3,2.4888910137065428,"[6.53279033e-34 3.18771740e-30 3.48127305e-28 ... 3.47796554e-21
 3.47796554e-21 3.47796554e-21]",15.553996448181664,,
332,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,6,3,2.7024492042550476,"[7.02077827e-34 3.46562968e-30 3.78532575e-28 ... 9.24917894e-22
 9.24917894e-22 9.24917894e-22]",17.826910169343233,,
333,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,7,3,5.218850084687457,"[1.67149529e-34 8.15531343e-31 8.90632127e-29 ... 1.10332347e-10
 1.92070150e-11 2.72545032e-12]",2.1538040088034096,,
334,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,8,3,4.637569003859159,"[1.92529368e-34 9.00405624e-31 9.82786242e-29 ... 9.43268963e-11
 1.61073331e-11 2.27000082e-12]",1.5524581606072896,,
335,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,9,3,6.973334141288916,"[8.80667199e-35 3.56057936e-31 3.87833477e-29 ... 3.23200504e-23
 3.23200504e-23 3.23200504e-23]",20.384085663457565,,
336,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,10,3,8.170034250046678,"[1.03187875e-22 1.03187875e-22 1.03187875e-22 ... 1.03187875e-22
 1.03187875e-22 1.03187875e-22]",23.511080315810116,,
337,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,11,3,8.236635502532554,"[6.93825715e-25 6.93825715e-25 6.93825715e-25 ... 6.93825715e-25
 6.93825715e-25 6.93825715e-25]",24.05861689101011,,
338,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,12,12,3,5.305658240154177,"[1.34820736e-25 1.34820736e-25 1.34820736e-25 ... 1.34820736e-25
 1.34820736e-25 1.34820736e-25]",26.32654519431832,,
339,blended_gmm,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,4,2,4,2.8515191626624907,"[3.20499703e-39 3.61888940e-34 3.37255892e-32 ... 2.09954695e-19
 1.29482069e-20 7.82293382e-23]",0.6267039845504584,1.5103403250253622,0.00023273153275127356
340,blended_gmm,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,4,3,4,2.578810985809111,"[1.95651554e-39 2.20971717e-34 2.11610620e-32 ... 1.22464549e-19
 7.55256427e-21 4.56304188e-23]",0.7284089659845443,1.5103403250253622,0.00023273153275127356
341,blended_gmm,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",10000,3,3,4,4,4,2.9352561473651515,"[4.66331358e-38 5.25985516e-33 4.18421843e-31 ... 9.34271913e-21
 9.34271913e-21 9.34271913e-21]",12.54027268403982,1.5103403250253622,0.00023273153275127356
342,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,10,2,3,4.2174213760899795,"[9.52634388e-21 5.73992233e-33 6.37368200e-31 ... 2.08024525e-10
 3.45311094e-11 4.81612474e-12]",9.083201312398801,,
343,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,10,3,3,3.696383697106009,"[1.56501922e-34 6.73126066e-31 7.33868211e-29 ... 5.46794217e-11
 9.16762015e-12 1.28338446e-12]",0.40869614646054336,,
344,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,10,4,3,7.070888867092558,"[1.72935917e-25 1.72935917e-25 1.72935917e-25 ... 1.23831582e-11
 1.86366574e-12 2.49907165e-13]",27.188964463834285,,
345,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,10,5,3,3.068290356517266,"[4.75666508e-23 4.75666508e-23 4.75666508e-23 ... 1.07576843e-10
 1.76485497e-11 2.45057842e-12]",23.65528708525774,,
346,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,10,6,3,2.688527360436411,"[6.70239900e-23 6.70239900e-23 6.70239900e-23 ... 9.87647687e-11
 1.62860761e-11 2.26578966e-12]",22.699537235278502,,
347,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,10,7,3,3.0645006714882057,"[5.75618035e-23 5.75618035e-23 5.75618035e-23 ... 1.04107710e-10
 1.71140696e-11 2.37819470e-12]",23.49959995733225,,
348,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,10,8,3,4.497241007083504,"[4.10063433e-22 4.10063433e-22 4.10063433e-22 ... 3.52051318e-12
 6.45001206e-13 9.31254747e-14]",22.586659507190422,,
349,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,10,9,3,8.336216275651218,"[8.50431285e-23 8.50431285e-23 8.50431285e-23 ... 3.54668974e-11
 5.63577749e-12 7.72894082e-13]",22.079317185299416,,
350,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,10,10,3,3.533965500680935,"[1.45056185e-33 7.02607106e-30 7.67238313e-28 ... 3.49179384e-22
 3.49179384e-22 3.49179384e-22]",17.54079793742836,,
351,blended_gmm,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,4,2,2,3.5767032288405742,"[2.39919651e-34 1.15557502e-30 1.26611107e-28 ... 2.22010215e-18
 1.34520987e-19 7.96737462e-22]",0.0975374724719999,1.5001010322594037,7.123573767342517e-05
352,blended_gmm,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,4,3,2,3.4905741761101883,"[2.72981155e-34 1.31481603e-30 1.44058421e-28 ... 1.87789021e-18
 1.13785596e-19 6.73926415e-22]",0.10136944806182069,1.5001010322594037,7.123573767342517e-05
353,blended_gmm,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",100000,3,3,4,4,2,8.146852565709427,"[6.15628100e-21 6.15628100e-21 6.15628100e-21 ... 1.27821476e-18
 7.74499099e-20 4.58718345e-22]",14.412859394520664,1.5001010322594037,7.123573767342517e-05
354,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,2,3,3.128714945829436,"[2.57662023e-34 1.16922673e-30 1.27568877e-28 ... 6.95793657e-11
 1.16151547e-11 1.62340025e-12]",0.18665099630712054,,
355,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,3,3,3.190971465494664,"[1.84734203e-34 8.38357294e-31 9.14693507e-29 ... 6.73308914e-11
 1.12419231e-11 1.57134512e-12]",0.242127451953347,,
356,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,4,3,5.416560055914165,"[8.83511474e-35 3.94608828e-31 4.30445871e-29 ... 4.98862280e-11
 7.58660901e-12 1.02185740e-12]",0.4549119240485206,,
357,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,5,3,3.7799144179979525,"[9.79519611e-21 9.79519611e-21 9.79519611e-21 ... 5.96708586e-11
 9.70772798e-12 1.34364854e-12]",7.518227759043351,,
358,blended_known,S_3,10,3,4,2.079268115487418,5,"[6.90398762e-34 3.32544637e-30 3.63108825e-28 ... 1.19331642e-17
 8.46951302e-19 5.89015316e-20]",1000000,3,3,10,6,3,3.78477808414202,"[1.13275039e-34 4.52310269e-31 4.92581523e-29 ... 1.27127270e-10
 2.10504271e-11 2.93322445e-12]",7.668115267759878,,
