,DVSEED,spectral_gap,geo_mean_var,perc0fs_at_7,H_q3,H_f,H_uniform,_entropy_diff,_uniform_perc,_norm_entropy_diff,_norm_geo_mean_var,_norm_uniform_perc,_norm_spectral_gap,_norm_weighted_sum
77,77,0.5946179403217888,0.01049850706634987,0.01188843164151806,1.5184584380494246,1.5127866157028422,1.584962500721156,0.005671822346582367,0.9544620866515934,0.36169801454463096,0.22040833897809295,0.04623286588741071,0.09359855975686404,0.18048444479174966
76,76,0.31786322090744457,0.0006745471695461559,0.0,1.4772596807461817,1.48051256495402,1.584962500721156,-0.0032528842078383136,0.9340994277658863,0.057682876607043604,0.004908832025345454,0.08177676544412316,0.5745419278901955,0.17972760049167694
57,57,0.5196657208692947,0.009189150314726252,0.0,1.413839109650659,1.4144682781509703,1.584962500721156,-0.0006291685003112502,0.8924301221684354,0.14705828496013446,0.1916861396446098,0.15451233603276326,0.22385026042825196,0.17927675526643988
103,103,0.48899598952865575,0.0019885149966946012,0.0,1.242012922050308,1.2452313871923666,1.584962500721156,-0.003218465142058591,0.785653532260724,0.05885534283513737,0.03373218043848286,0.3408954801982793,0.2771480105874017,0.17765775351482532
29,29,0.5303103341047681,0.005407189717819023,0.0,1.3001014846794643,1.3017488201964034,1.584962500721156,-0.0016473355169390747,0.8213120623384523,0.11237499491399998,0.10872461979828028,0.27865197759202454,0.2053520893662416,0.17627592041763662
72,72,0.4461715865772038,0.003946318376337183,0.0,1.4377396708081036,1.4389421506814764,1.584962500721156,-0.0012024798733727415,0.9078714165330469,0.12752875364169092,0.07667877910697586,0.1275588905617191,0.35156810588823284,0.17083363229965468
36,36,0.5002812774818469,0.006392126542136267,0.0,1.4446992076254268,1.4447308013523896,1.584962500721156,-3.15937269628197e-05,0.9115236484743575,0.16741433544087075,0.13033030653250943,0.12118376214610338,0.25753647727715545,0.16911622034915974
64,64,0.4044323109394591,0.004256250469423527,0.0,1.4795779125777917,1.4820189393780163,1.584962500721156,-0.0024410268002246216,0.9350498442100046,0.08533834519374718,0.08347748491914746,0.08011777253870744,0.424102470798586,0.16825901836254703
25,25,0.38615973419316085,0.0030784983494992293,0.0,1.4343439801377085,1.4384535425530263,1.584962500721156,-0.004109562415317791,0.9075631391269708,0.028500612537420717,0.05764217982605398,0.12809700207351493,0.4558564897487827,0.16752407104644307
54,54,0.4211096664336176,0.005381885629303614,0.0,1.5545695992850501,1.5547663050031963,1.584962500721156,-0.0001967057181462284,0.9809483216768722,0.16178988779447617,0.10816954642092118,0.0,0.3951206216727937,0.16627001397204777
63,63,0.4165157686530302,0.007329269666013359,0.0,1.4925414073804217,1.4965550921802349,1.584962500721156,-0.004013684799813122,0.9442211355153854,0.03176662989329008,0.1508875851921442,0.06410888790367475,0.40310388091452,0.16246674597590727
13,13,0.46792847993813724,0.003554455692476001,0.0,1.4067957235946489,1.4091063292185073,1.584962500721156,-0.0023106056238584305,0.8890471090498139,0.08978106963305214,0.06808283449275364,0.16041753137892345,0.31375905390433845,0.1580101223522669
152,152,0.5566493682582423,0.008497536116682393,0.0,1.5168076117515215,1.5146028239435723,1.584962500721156,0.0022047878079491934,0.9556079864693516,0.2435954218072989,0.17651481156045673,0.04423264831989826,0.1595802093926777,0.15598077277008288
73,73,0.5355658305185953,0.003232591746852382,0.0,1.3588027456963185,1.3597062586948532,1.584962500721156,-0.0009035129985346391,0.8578791347279121,0.13771289304598924,0.06102239019978344,0.2148225751849402,0.19621910637022455,0.15244424120023436
135,135,0.44467762289102075,0.0040767290740175285,0.0,1.5241460509989937,1.5249638233776242,1.584962500721156,-0.0008177723786304547,0.962145049289032,0.1406335993154983,0.07953948307428561,0.03282192315071475,0.35416431067426946,0.15178982905369204
126,126,0.4630878340526474,0.007558411915878314,0.0,1.541228221758425,1.542958874819171,1.584962500721156,-0.0017306530607459347,0.9734986626605528,0.10953682937672336,0.15591407577095928,0.013003701201009243,0.32217111112610797,0.15015642936869997
11,11,0.4717592150225993,0.005248769133301133,0.0,1.4979426277706143,1.4993259230063292,1.584962500721156,-0.0013832952357148987,0.9459693351256813,0.12136937943835008,0.1052494877524055,0.06105733006428804,0.30710201608454457,0.14869455333489706
52,52,0.5880373482587868,0.008152460435400613,0.0,1.4057244897159378,1.406187469309398,1.584962500721156,-0.0004629795934603109,0.88720551348665,0.152719417136515,0.16894519198151264,0.16363211588326487,0.1050342892641658,0.14758275356636458
86,86,0.42417276220306255,0.0049136551324246245,0.0,1.5524830722466472,1.5544728604630984,1.584962500721156,-0.001989788216451238,0.9807631787855012,0.10070953521014896,0.09789838873322625,0.00032317490419420114,0.38979758472733783,0.14718217089372682
100,100,0.577101215345508,0.00878326801584496,0.0,1.4026630946301861,1.404399220558956,1.584962500721156,-0.001736125928769816,0.886077254143209,0.10935039918800524,0.18278265915318145,0.16560154124182336,0.12403906218654415,0.14544341544238856
123,123,0.4866352991826489,0.004252820074221205,0.0,1.4612376883187177,1.4628350462860031,1.584962500721156,-0.0015973579672854399,0.9229461552689195,0.11407745219470534,0.08340223537797273,0.10124528375432729,0.28125040988354,0.14499384530263634
47,47,0.5464308164568734,0.005968599281665346,0.0,1.3239318282096977,1.3280368219879577,1.584962500721156,-0.004104993778260013,0.8378979448306837,0.028656240603938957,0.1210397641472309,0.24970060416519246,0.1773379724082288,0.14418364533114778
155,155,0.4562132871693183,0.0049953070001842,0.0,1.5257552289005536,1.527572550959069,1.584962500721156,-0.0018173220585153693,0.9637909731391281,0.10658449843439834,0.09968951343536234,0.0299488920630665,0.3341176742758001,0.14258514455215682
89,89,0.4798086165370137,0.0037739969078280215,0.0,1.5257730219945191,1.5258529246269328,1.584962500721156,-7.990263241364204e-05,0.9627060097211584,0.16576871959180167,0.07289871568131186,0.03184274251587205,0.2931137947310216,0.1409059931300018
145,145,0.5207507206890294,0.00395375504297229,0.0,1.384427186817666,1.3878161228669343,1.584962500721156,-0.003388936049268265,0.8756144844029304,0.053048346711099655,0.0768419106761264,0.18386475720103723,0.22196475159634654,0.13392994154615245
127,127,0.5528685337200644,0.0029258905718795533,0.0,1.4200222868680705,1.420344726092372,1.584962500721156,-0.0003224392243015295,0.8961377480199796,0.15750684621948496,0.05429455817657079,0.14804051515706929,0.16615053022042747,0.13149811244338813
107,107,0.502258117877532,0.006793819365340482,0.0,1.5123439185170195,1.5147878091717661,1.584962500721156,-0.0024438906547465944,0.9557246991537903,0.08524078959096947,0.13914188620672305,0.044028921294072876,0.25410113106092913,0.13062818203817364
9,9,0.5361332161523736,0.008366134967395182,0.0,1.5280935305959495,1.5295561481182895,1.584962500721156,-0.001462617522340004,0.9650424836059801,0.11866731010275818,0.17363238093351258,0.027764326551379503,0.19523310563167418,0.1288242808048311
113,113,0.5014610834323786,0.0038203055475369866,0.0,1.503192858596891,1.504458842624466,1.584962500721156,-0.0012659840275750511,0.9492078468354544,0.12536552014132873,0.07391454729399803,0.05540436816125227,0.2554862146879818,0.12754266257114022
129,129,0.4925779482846929,0.002425489419147897,0.0,1.4588381614400958,1.4613458391780778,1.584962500721156,-0.0025076777379819948,0.9220065701952994,0.08306791827131346,0.04331770130571328,0.102885370035259,0.27092329538728244,0.12504857124989205
5,5,0.5748672065796157,0.0040782777019737525,0.0,1.3772524607608954,1.3793498079721216,1.584962500721156,-0.0020973472112262304,0.8702728344326879,0.09704559820185031,0.0795734539541065,0.19318883766985484,0.12792131468283863,0.12443230112716258
141,141,0.4478305969476931,0.0013624360453067075,0.0,1.5272977256319133,1.5292958684361628,1.584962500721156,-0.001998142804249481,0.9648782654102763,0.10042494084882105,0.019998441014171774,0.02805097649656796,0.3486850835605929,0.12428986048003843
2,2,0.5806855358086757,0.005670405533823757,0.0,1.3827974933248566,1.3858890071785195,1.584962500721156,-0.0030915138536629083,0.8743986097765352,0.06317986748114385,0.11449855201777565,0.1859871188158303,0.11781024282016417,0.12036894528372849
109,109,0.5383475477806603,0.005411089883821092,0.0,1.4254401685886855,1.429219142599397,1.584962500721156,-0.0037789740107114778,0.9017368814398473,0.03976192167000757,0.10881017428540245,0.13826698621875844,0.19138504799520106,0.11955603254234239
122,122,0.5059486643357443,0.003935048048442846,0.0,1.517720358311859,1.5200602122053144,1.584962500721156,-0.002339853893455368,0.9590512151004764,0.08878474368533297,0.07643155190634207,0.038222344198887814,0.24768771253776478,0.11278158808208191
71,71,0.5909606174514483,0.007426023739528052,0.0,1.4550220874693827,1.4577746610017113,1.584962500721156,-0.002752573532328606,0.9197534076285246,0.07472567998654413,0.15300999360556514,0.10681836249994148,0.09995424244706297,0.10862706963477842
139,139,0.482023944883583,0.002587923778634988,0.0,1.5145388594260805,1.5184888134154864,1.584962500721156,-0.003949953989405897,0.9580597728492477,0.03393758431052296,0.04688087997799618,0.039952949420521744,0.2892640050010581,0.10250885467752474
51,51,0.537981216843198,0.0056170445873714205,0.0,1.550045494386973,1.5520581633928348,1.584962500721156,-0.0020126690058617225,0.9792396745580101,0.09993011391418448,0.1133280201984477,0.002982517259243034,0.19202165659680825,0.10206557699217086
53,53,0.5499304607691429,0.006494224081069857,0.0,1.4866098193821713,1.490728579843159,1.584962500721156,-0.004118760460987803,0.9405450155223731,0.02818728625536614,0.13256992981399657,0.07052571394409757,0.17125630295603922,0.10063480824237488
121,121,0.528045697534591,0.002335878131867205,0.0,1.5256073567496435,1.5271379017986269,1.584962500721156,-0.0015305450489833117,0.9635167400514403,0.11635339689381403,0.04135197786738032,0.030427577748399215,0.20928756675200666,0.09935512981540005
94,94,0.5890963696278072,0.0043567728468685155,0.0,1.488595193627611,1.4902322124109562,1.584962500721156,-0.0016370187833452121,0.9402318425406925,0.11272642867459236,0.0856825552782153,0.07107237089431284,0.10319392569161445,0.09316882013468375
61,61,0.5797104701176229,0.004418627959571942,0.0,1.485338126023596,1.48787669843246,1.584962500721156,-0.002538572408864015,0.9387456786867058,0.0820155085845119,0.08703941609911829,0.07366653401649714,0.11950470851382444,0.09055654180348795
143,143,0.571888299628238,0.004169988414426926,0.0,1.501394656357181,1.5045004928851757,1.584962500721156,-0.0031058365279947875,0.9492341252241803,0.06269197358949712,0.08158523062293985,0.05535849810004734,0.13309804859936647,0.08318343772796269
33,33,0.5334594942228168,0.004019993681880156,0.0,1.5465930861999553,1.5504454118618216,1.584962500721156,-0.0038523256618663293,0.978222141631976,0.03726323869283493,0.07829492902878789,0.004758664879335628,0.19987949010155504,0.08004908067562837
80,80,0.6089474115057358,0.002147937670769664,0.0,1.4280458611075113,1.4307712371496497,1.584962500721156,-0.0027253760421384055,0.9027161440719579,0.07565214728060148,0.03722929443539997,0.13655764104773993,0.06869685564370265,0.07953398460186101
156,156,0.6484784254837681,0.0023401972373232527,0.0,1.4737962920039769,1.4754396705563,1.584962500721156,-0.0016433785523231048,0.9308987877536388,0.11250978670084505,0.04144672225824026,0.08736362066529335,0.0,0.060330032406094664
65,65,0.6036246145956912,0.0018654126743504603,0.0,1.517147713219376,1.520560132255738,1.584962500721156,-0.0034124190363620244,0.9593666295346956,0.052248411887813,0.03103179382773013,0.03767177469656735,0.07794679320293874,0.0497246934037623
