,case,name,d0,n0,repetition,nll_source,steps_fsp,seqlength,cwlen,iwlen,rankmax,ranknum,d1,n1,nll_learned,kl_divergence,mse,nll_gmm,l2_gmm,nll_diff
586,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,3,4,3.1238191597729905,0.2009978634911622,2.290304134737545e-05,1.8676665959536107,6.896230086328448e-05,0.3785626237421007
587,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,4,4,3.528296089999323,10.411370647222013,0.000100083492018,1.8676665959536107,6.896230086328448e-05,0.7830395539684334
588,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,5,4,4.463965542694157,15.822278262142133,0.0002887970054539,1.8676665959536107,6.896230086328448e-05,1.7187090066632673
589,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,6,4,4.515618951913492,23.289012104425264,0.0004367755064307,1.8676665959536107,6.896230086328448e-05,1.7703624158826021
590,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,7,4,4.49298271210268,21.38587900898762,0.000395296471668,1.8676665959536107,6.896230086328448e-05,1.7477261760717906
591,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,8,4,4.591417284774208,20.596990665054083,0.0003312607136176,1.8676665959536107,6.896230086328448e-05,1.8461607487433178
592,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,9,4,3.497958456871832,1.1441013876705028,4.006385285132693e-05,1.8676665959536107,6.896230086328448e-05,0.7527019208409422
593,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,10,4,3.587798012582245,2.07094677759929,5.196568603580802e-05,1.8676665959536107,6.896230086328448e-05,0.842541476551355
594,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,11,4,3.895854435194977,12.374905190321217,0.0003221105108776,1.8676665959536107,6.896230086328448e-05,1.150597899164087
595,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,12,4,3.9917156688847215,10.823822707641243,0.0001857593954616,1.8676665959536107,6.896230086328448e-05,1.2464591328538317
596,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,13,4,4.399300393217866,13.047555711622843,0.0002011870603286,1.8676665959536107,6.896230086328448e-05,1.6540438571869758
597,blended_gmm,S_5,10,5,7,2.74525653603089,5,10000,2,2,16,1,14,4,4.360160190980311,16.032225375748528,0.000208659681793,1.8676665959536107,6.896230086328448e-05,1.6149036549494213
598,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,2,5,3.5142672003657944,16.33417614995809,0.0003648160645407,,,0.7690106643349046
599,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,3,5,4.0826194523025565,12.02610474775727,0.0005334974228636,,,1.3373629162716667
600,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,4,5,3.718269580184527,17.453438008574746,0.0002091576950375,,,0.9730130441536371
601,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,5,5,2.909926132485833,0.0975455099064604,1.882416795596584e-05,,,0.16466959645494317
602,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,6,5,4.075691390975416,26.33995886104893,0.0014173358042009,,,1.3304348549445266
603,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,7,5,4.117157153242737,7.49908457238814,0.0001204412295719,,,1.3719006172118475
604,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,8,5,4.210640168703911,20.728022359259317,0.0010154808236589,,,1.4653836326730212
605,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,9,5,4.091690489042466,30.732467393904965,0.0014970419119074,,,1.346433953011576
606,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,10,5,3.768154804074596,24.47926952242245,0.0005222736166193,,,1.022898268043706
607,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,11,5,3.8307429855987247,12.136816037123156,0.0002232592500716,,,1.085486449567835
608,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,12,5,3.6855710317846144,15.42998364945108,0.0001649651785927,,,0.9403144957537246
609,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,13,5,4.072388894719216,11.384820732640277,0.000130554355424,,,1.3271323586883264
610,blended_known,S_5,10,5,7,2.74525653603089,5,31622,2,2,25,1,14,5,4.413396612460976,18.240543784945128,0.0001555222865224,,,1.668140076430086
611,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,2,6,3.776994851802159,18.842656593693533,0.0142998234059564,1.9342471100933945,0.0001513302985517,1.0317383157712694
612,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,3,6,2.9698747151784244,0.6032904644654631,0.0005398986388472,1.9342471100933945,0.0001513302985517,0.22461817914753457
613,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,4,6,3.071122472045741,0.5181934117461889,0.0003973714206222,1.9342471100933945,0.0001513302985517,0.32586593601485125
614,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,5,6,3.0608051893753854,0.5231887225835137,0.0004050904526466,1.9342471100933945,0.0001513302985517,0.31554865334449556
615,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,6,6,4.477944571562894,4.80096994488533,0.0016932362502385,1.9342471100933945,0.0001513302985517,1.732688035532004
616,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,7,6,4.595114042439063,5.805477480177798,0.001953451210035,1.9342471100933945,0.0001513302985517,1.8498575064081728
617,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,8,6,5.78654305275194,25.369892540362308,0.0103422319951772,1.9342471100933945,0.0001513302985517,3.04128651672105
618,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,9,6,5.968678605996844,23.70196614926224,0.0084279822425542,1.9342471100933945,0.0001513302985517,3.2234220699659546
619,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,10,6,3.660574892133647,25.004186626341397,0.0134117039649744,1.9342471100933945,0.0001513302985517,0.9153183561027571
620,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,11,6,3.949363109752188,22.493787657133137,0.010646693616079,1.9342471100933945,0.0001513302985517,1.2041065737212984
621,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,12,6,4.24743502552575,16.080619805170045,0.0012408924735745,1.9342471100933945,0.0001513302985517,1.50217848949486
622,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,13,6,4.270255375328508,5.224736730106873,0.0008714434211246,1.9342471100933945,0.0001513302985517,1.5249988392976186
623,blended_gmm,S_5,10,5,7,2.74525653603089,5,31622,2,2,36,1,14,6,4.459616366868718,14.261625589567672,0.0002579026565,1.9342471100933945,0.0001513302985517,1.7143598308378283
624,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,2,5,2.836312901309637,0.266301281888752,4.53691796094592e-05,,,0.09105636527874728
625,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,3,5,4.076694287259295,15.7417727359658,0.0003999204407397,,,1.3314377512284055
626,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,4,5,3.86506078138801,7.711631448937907,7.333045546754233e-05,,,1.1198042453571202
627,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,5,5,2.8355763701464345,0.1736686751187793,1.7749439569131507e-05,,,0.09031983411554467
628,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,6,5,3.4731251108948458,0.2910995855675917,1.7402852523077737e-05,,,0.727868574863956
629,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,7,5,3.548509678934632,0.4426239978973013,1.9223745874923923e-05,,,0.8032531429037424
630,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,8,5,4.438013311694016,7.626575429964213,0.0001130990100624,,,1.6927567756631263
631,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,9,5,4.295220778688299,9.272992583506024,0.0001509215139716,,,1.5499642426574094
632,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,10,5,4.365218483054194,9.328206286105909,0.0001505105627201,,,1.6199619470233038
633,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,11,5,3.267528329266687,7.663711203524683,0.0001021581673493,,,0.522271793235797
634,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,12,5,3.4407398788466588,4.797060214359628,5.938105442381935e-05,,,0.695483342815769
635,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,13,5,3.698577018201325,5.362337311998157,7.11397374823974e-05,,,0.9533204821704353
636,blended_known,S_5,10,5,7,2.74525653603089,5,100000,2,2,25,1,14,5,4.386930636970857,2.2827346986351573,3.640497020915077e-05,,,1.6416741009399671
637,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,2,4,2.968865236635622,0.6960769226181547,0.0004695678547706,1.9156130975015355,0.0012888553480128,0.22360870060473204
638,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,3,4,2.9708113715221924,0.7031161749201351,0.0005029136041977,1.9156130975015355,0.0012888553480128,0.22555483549130262
639,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,4,4,2.969028245817252,0.697224464222813,0.0005037241658448,1.9156130975015355,0.0012888553480128,0.2237717097863623
640,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,5,4,2.967409496041109,0.6924480385224575,0.0004987992202591,1.9156130975015355,0.0012888553480128,0.22215296001021922
641,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,6,4,2.9670157714125165,0.691256413147768,0.0004937541080992,1.9156130975015355,0.0012888553480128,0.22175923538162667
642,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,7,4,5.01981631255034,0.703644839627433,0.0004640616499155,1.9156130975015355,0.0012888553480128,2.27455977651945
643,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,8,4,4.865556896828331,0.7852882742190741,0.000456690974747,1.9156130975015355,0.0012888553480128,2.1203003607974416
644,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,9,4,5.021539365533609,1.09044458438268,0.0004635203928014,1.9156130975015355,0.0012888553480128,2.2762828295027195
645,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,10,4,4.971610421511705,0.9943953184504066,0.0004604531393454,1.9156130975015355,0.0012888553480128,2.226353885480815
646,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,11,4,4.361151931662126,0.6757021181508038,0.0004588460667374,1.9156130975015355,0.0012888553480128,1.6158953956312359
647,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,12,4,4.4069844625532975,0.6759527895461661,0.0004586704750087,1.9156130975015355,0.0012888553480128,1.6617279265224076
648,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,13,4,4.430610263118813,0.6768320846279703,0.0004573321076743,1.9156130975015355,0.0012888553480128,1.6853537270879229
649,blended_gmm,S_5,10,5,7,2.74525653603089,5,100000,2,2,16,1,14,4,2.9641137940416407,0.6824582425222658,0.0004670912516829,1.9156130975015355,0.0012888553480128,0.21885725801075084
650,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,2,3,2.7286960869199968,0.1511269860570559,7.888803576554184e-05,,,0.061415272350748396
651,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,3,3,4.732907078495707,11.704331376450108,0.0002761548590766,,,2.0656262639264584
652,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,4,3,4.903037714085117,21.54956023760612,0.00100739757638,,,2.2357568995158683
653,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,5,3,5.940057684734478,20.53247653993826,0.0010417111740728,,,3.27277687016523
654,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,6,3,6.04359267144775,18.867958824651375,0.0010614482740772,,,3.3763118568785018
655,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,7,3,3.132999763808762,1.267571161449821,5.695473639784699e-05,,,0.4657189492395135
656,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,8,3,3.119262895812595,0.5054745225799462,5.945991749239576e-05,,,0.4519820812433468
657,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,9,3,3.495076742583254,1.254541952752262,6.484375620409259e-05,,,0.8277959280140057
658,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,10,3,4.833227405206769,3.310904115131226,0.000129581324193,,,2.165946590637521
659,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,11,3,4.830162094757836,3.3636708902392107,0.0001291125042889,,,2.1628812801885875
660,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,12,3,4.873373174896575,3.4341920580060714,0.0001360453420368,,,2.206092360327327
661,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,13,3,4.57388865842232,4.865781239666667,0.0001188538164791,,,1.906607843853072
662,blended_known,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,14,3,5.109396674334868,19.625862492839023,0.0004424288417576,,,2.44211585976562
663,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,2,3,2.7377185919096525,0.1799812688869855,0.0001123195851354,1.9071555732288263,0.0002975213782818,0.07043777734040413
664,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,3,3,3.76944957065388,4.230692920613015,0.0001407991323103,1.9071555732288263,0.0002975213782818,1.1021687560846316
665,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,4,3,4.520713203948093,8.784619976197156,0.0002833079765064,1.9071555732288263,0.0002975213782818,1.8534323893788445
666,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,5,3,4.751175905705965,5.958892353309513,0.0005428866053734,1.9071555732288263,0.0002975213782818,2.083895091136717
667,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,6,3,4.406205607784584,3.4313556219662096,0.0003746151844882,1.9071555732288263,0.0002975213782818,1.738924793215336
668,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,7,3,3.4199131564194247,2.3120837566325325,9.822260119058827e-05,1.9071555732288263,0.0002975213782818,0.7526323418501764
669,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,8,3,3.8701199206274217,4.191243378684103,0.0001203452828036,1.9071555732288263,0.0002975213782818,1.2028391060581733
670,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,9,3,4.184934042986135,5.369166595665169,0.0001579367714122,1.9071555732288263,0.0002975213782818,1.5176532284168864
671,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,10,3,5.378014439749577,21.35334620013121,0.0017725596632004,1.9071555732288263,0.0002975213782818,2.7107336251803282
672,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,11,3,5.699462777458708,21.96093515429016,0.0037216589438339,1.9071555732288263,0.0002975213782818,3.0321819628894593
673,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,12,3,5.6535525244569085,11.643085508856124,0.0003223890888381,1.9071555732288263,0.0002975213782818,2.98627170988766
674,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,13,3,5.756053573773752,25.89183714489125,0.0004771150720372,1.9071555732288263,0.0002975213782818,3.0887727592045033
675,blended_gmm,S_3,10,3,7,2.6672808145692484,5,1000,3,3,27,1,14,3,4.773132787662287,13.841048680174772,0.0005418714376366,1.9071555732288263,0.0002975213782818,2.1058519730930385
676,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,2,3,2.8112877975067403,0.5600787298589393,7.445253273170217e-05,,,0.14400698293749192
677,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,3,3,2.725964255482532,0.1351190207544592,5.867011782934162e-05,,,0.05868344091328348
678,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,4,3,2.722492111938038,0.1287387967386117,5.566009573503589e-05,,,0.05521129736878949
679,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,5,3,2.722426363354713,0.1289364976169583,5.571992273354551e-05,,,0.055145548785464626
680,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,6,3,2.7277990882089145,0.1380035442638647,5.933620722209024e-05,,,0.06051827363966611
681,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,7,3,2.728286660324834,0.1372320900342272,5.8905848427688245e-05,,,0.061005845755585764
682,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,8,3,5.131256341372061,19.029113327210798,0.0012044430852198,,,2.4639755268028125
683,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,9,3,5.352065850107873,17.250571271651197,0.0010120358798085,,,2.6847850355386242
684,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,10,3,5.741196934582304,21.32879163598568,0.0013250169026568,,,3.073916120013056
685,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,11,3,5.3022848539147125,9.00599790230408,0.000248775895473,,,2.635004039345464
686,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,12,3,6.556290839505511,19.89950041387178,0.000357674651346,,,3.8890100249362627
687,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,13,3,4.970404793755368,2.3109186348305006,6.241546995203537e-05,,,2.30312397918612
688,blended_known,S_3,10,3,7,2.6672808145692484,5,3162,3,3,27,1,14,3,4.828913646212475,1.9988850642758071,6.16962215788233e-05,,,2.1616328316432263
689,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,2,6,3.9609085022243633,16.68636371171187,0.0004867877623074,1.8817015046832624,0.0001801293386929,1.293627687655115
690,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,3,6,5.1849427766569205,32.18041227114383,0.0018716007492719,1.8817015046832624,0.0001801293386929,2.517661962087672
691,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,4,6,3.635707491066131,18.677831702158997,0.0003960982611112,1.8817015046832624,0.0001801293386929,0.9684266764968825
692,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,5,6,4.44846553022962,20.48084728433449,0.0014849844268075,1.8817015046832624,0.0001801293386929,1.7811847156603715
693,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,6,6,3.460867753937118,12.486735156430877,0.0015932300018187,1.8817015046832624,0.0001801293386929,0.7935869393678696
694,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,7,6,4.556507498574227,21.49762357630572,0.0010044726477992,1.8817015046832624,0.0001801293386929,1.8892266840049787
695,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,8,6,3.8607264187664456,20.71189319847439,0.0013599972738295,1.8817015046832624,0.0001801293386929,1.1934456041971973
696,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,9,6,3.587955755708013,12.177041236725715,0.0003793936534642,1.8817015046832624,0.0001801293386929,0.9206749411387647
697,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,10,6,3.8555781317028175,11.939609467383509,0.0004547637749413,1.8817015046832624,0.0001801293386929,1.1882973171335691
698,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,11,6,4.072568971900017,11.053641524634113,0.0002319868750049,1.8817015046832624,0.0001801293386929,1.4052881573307685
699,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,12,6,3.865473748196667,3.744392049276211,0.0002045162908682,1.8817015046832624,0.0001801293386929,1.1981929336274186
700,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,13,6,4.264100266130842,10.446151124235811,0.0003191042038238,1.8817015046832624,0.0001801293386929,1.5968194515615934
701,blended_gmm,S_3,10,3,7,2.6672808145692484,5,3162,2,2,36,1,14,6,4.521309125558708,13.062892797154554,0.0004660333280491,1.8817015046832624,0.0001801293386929,1.8540283109894595
702,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,2,3,3.2967700637290225,5.714902879654015,0.0002493063722585,,,0.6294892491597741
703,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,3,3,3.037687134383815,4.649007647527874,0.0001478138061256,,,0.37040631981456684
704,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,4,3,2.994954374246722,4.673166191841333,0.0001256016928934,,,0.3276735596774736
705,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,5,3,5.659698423903291,15.002565770191817,0.0018709677561519,,,2.9924176093340424
706,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,6,3,4.487108199166614,7.312246316051361,0.0002776859067307,,,1.8198273845973656
707,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,7,3,4.740878043702491,11.687145766836736,0.0003639341505835,,,2.0735972291332425
708,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,8,3,4.682377299286317,10.55595489785416,0.0003198994066992,,,2.015096484717069
709,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,9,3,4.594123110293543,10.08782605084691,0.0003061672356983,,,1.9268422957242946
710,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,10,3,4.597720753176276,10.0484049506,0.0003115046947578,,,1.9304399386070275
711,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,11,3,4.6397408430093,6.719589386272933,0.000131363539905,,,1.972460028440052
712,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,12,3,5.047838744203405,11.449766469316671,0.000230451875181,,,2.380557929634157
713,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,13,3,5.019061408084677,9.400273279817396,0.000186059716222,,,2.3517805935154286
714,blended_known,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,14,3,4.859331125500229,10.55294060629062,0.0003417217764354,,,2.1920503109309806
715,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,2,3,4.365987148053397,12.321706274058338,0.0007344894962536,1.9106658198849424,6.006865663393812e-05,1.6987063334841483
716,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,3,3,3.393546992700174,5.826610133594558,0.0003112395883777,1.9106658198849424,6.006865663393812e-05,0.7262661781309254
717,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,4,3,3.1149619146127017,4.953356978302656,0.0002081417119181,1.9106658198849424,6.006865663393812e-05,0.4476811000434533
718,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,5,3,4.832311063249237,11.158637103187514,0.0005061117194307,1.9106658198849424,6.006865663393812e-05,2.1650302486799884
719,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,6,3,4.607956499595724,10.66421496692097,0.0005715647800407,1.9106658198849424,6.006865663393812e-05,1.9406756850264753
720,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,7,3,4.699147835810353,13.795682990657806,0.0005242883865541,1.9106658198849424,6.006865663393812e-05,2.031867021241105
721,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,8,3,4.691055873242591,13.443013575799007,0.0004864423459602,1.9106658198849424,6.006865663393812e-05,2.0237750586733423
722,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,9,3,4.603892933582093,12.05672567235106,0.0004620616938704,1.9106658198849424,6.006865663393812e-05,1.9366121190128442
723,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,10,3,4.6444171870466375,12.96145235900872,0.0006143823509414,1.9106658198849424,6.006865663393812e-05,1.9771363724773892
724,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,11,3,4.452183526822472,7.810354177783517,0.000219809972756,1.9106658198849424,6.006865663393812e-05,1.7849027122532233
725,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,12,3,4.490612595980771,7.763400076420138,0.0002018577512385,1.9106658198849424,6.006865663393812e-05,1.8233317814115226
726,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,13,3,4.479238677366055,6.934558321881749,0.0001759792681428,1.9106658198849424,6.006865663393812e-05,1.811957862796807
727,blended_gmm,S_3,10,3,7,2.6672808145692484,5,10000,3,3,27,1,14,3,4.6353786970771,5.888681056305119,0.0001807136884797,1.9106658198849424,6.006865663393812e-05,1.968097882507852
728,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,2,3,3.1296680537224466,5.292770520552196,0.0001363638300703,,,0.46238723915319824
729,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,3,3,3.3142899014416,5.822104219427391,0.0001960129238016,,,0.6470090868723517
730,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,4,3,3.636307613427923,7.881949221329293,0.0002936473470518,,,0.9690267988586747
731,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,5,3,3.397869668653497,5.166748260294519,0.0001669057949869,,,0.7305888540842487
732,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,6,3,3.628595703260759,4.967744182844808,0.0001503466308246,,,0.9613148886915108
733,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,7,3,4.2176834501142855,7.016610981440879,0.0001719600745587,,,1.550402635545037
734,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,8,3,4.161596122463163,6.180834901122669,0.0001524807436499,,,1.4943153078939142
735,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,9,3,4.155797711765574,6.74050345030301,0.0001671323798617,,,1.4885168971963258
736,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,10,3,4.0061158323729495,6.016748390628723,0.0001572551987582,,,1.3388350178037012
737,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,11,3,4.643390386835328,6.760277690279671,0.0002218521035705,,,1.97610957226608
738,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,12,3,5.175905931390282,10.060774629955462,0.0003076230306161,,,2.508625116821034
739,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,13,3,5.327438366985598,24.13856146705333,0.000815594107541,,,2.66015755241635
740,blended_known,S_3,10,3,7,2.6672808145692484,5,31622,3,3,27,1,14,3,5.217457287517291,21.004077541468536,0.000856996944215,,,2.550176472948043
741,blended_gmm,S_3,10,3,7,2.6672808145692484,5,31622,2,2,36,3,2,6,2.856067845206858,0.4031121596726851,8.099181024739434e-05,1.870781919958083,9.510138179091854e-05,0.18878703063760982
742,blended_gmm,S_3,10,3,7,2.6672808145692484,5,31622,2,2,36,3,3,6,2.851466392001215,0.3959501201351351,7.9627639991289e-05,1.870781919958083,9.510138179091854e-05,0.1841855774319665
